coolingdegreedays,monthtodateheatingdegreedays,since1jancoolingdegreedays,year,snowdepthi,meanwindspdi,maxtempm,since1julsnowfallm,mon,minpressurem,meanpressurei,maxdewptm,since1sepcoolingdegreedays,snowfalli,minwspdi,heatingdegreedaysnormal,since1sepcoolingdegreedaysnormal,meantempm,minvisi,since1jancoolingdegreedaysnormal,precipsource,gdegreedays,since1julheatingdegreedays,meanwindspdm,thunder,meandewpti,since1sepheatingdegreedays,maxvism,maxvisi,monthtodatecoolingdegreedays,mindewpti,since1julheatingdegreedaysnormal,meantempi,maxpressurem,maxhumidity,date,meanwdird,meandewptm,coolingdegreedaysnormal,maxpressurei,monthtodateheatingdegreedaysnormal,maxwspdm,meanvisi,meanwdire,humidity,monthtodatesnowfalli,min,hail,mintempm,heatingdegreedays,precipm,tzname,since1julsnowfalli,hour,precipi,since1sepheatingdegreedaysnormal,mday,meanpressurem,minhumidity,minwspdm,minvism,meanvism,minpressurei,snowfallm,monthtodatesnowfallm,rain,snowdepthm,maxwspdi,monthtodatecoolingdegreedaysnormal,pretty,mindewptm,fog,maxdewpti,maxtempi,snow,tornado,mintempi
0,202,0,2015,0.00,5,22,127.76,04,1012,30.04,12,,0.00,0,12,,17,5,1,,12,4787,8,0,51,,16,10,0,43,4468,63,1024,83,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 17, 2015'}",245,11,0,30.24,246,24,9,,,0.00,00,0,13,2,2.03,America/New_York,50.30,12,0.08,,17,1017,53,0,8,15,29.90,0.00,0.00,1,0.00,15,0,"12:00 PM EDT on April 17, 2015",6,0,54,71,0,0,55
5,202,5,2015,0.00,4,27,127.76,04,1011,29.95,8,,0.00,0,11,,21,10,1,,19,4787,7,0,39,,16,10,5,25,4479,70,1017,56,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 18, 2015'}",301,4,0,30.05,257,24,10,,,0.00,00,0,15,0,0.00,America/New_York,50.30,12,0.00,,18,1014,20,0,16,16,29.85,0.00,0.00,0,0.00,15,0,"12:00 PM EDT on April 18, 2015",-4,0,47,80,0,0,59
0,211,5,2015,0.00,9,18,127.76,04,1019,30.20,2,,0.00,5,11,,13,10,1,,6,4796,14,0,29,,16,10,5,19,4490,56,1025,61,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 19, 2015'}",94,-2,0,30.27,268,24,10,,,0.00,00,0,9,9,0.00,America/New_York,50.30,12,0.00,,19,1023,21,8,16,16,30.08,0.00,0.00,0,0.00,15,0,"12:00 PM EDT on April 19, 2015",-7,0,36,64,0,0,48
0,224,5,2015,0.00,7,14,127.76,04,1002,29.78,13,,0.00,0,11,,11,0,1,,2,4809,12,0,50,,16,10,5,38,4501,52,1021,100,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 20, 2015'}",83,10,0,30.14,279,26,3,,,0.00,00,0,8,13,34.80,America/New_York,50.30,12,1.37,,20,1008,66,0,1,5,29.59,0.00,0.00,1,0.00,16,0,"12:00 PM EDT on April 20, 2015",3,1,56,57,0,0,46
0,230,5,2015,0.00,6,18,127.76,04,1001,29.64,12,,0.00,0,10,,15,2,1,,8,4815,10,0,44,,16,10,5,25,4511,59,1008,100,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 21, 2015'}",275,7,0,29.77,289,26,6,,,0.00,00,0,11,6,5.08,America/New_York,50.30,12,0.20,,21,1004,25,0,3,10,29.55,0.00,0.00,1,0.00,16,0,"12:00 PM EDT on April 21, 2015",-4,0,54,65,0,0,52
0,236,5,2015,0.00,6,21,127.76,04,1000,29.69,8,,0.00,0,10,,15,4,2,,10,4821,10,0,36,,16,10,5,28,4521,59,1009,67,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 22, 2015'}",226,2,1,29.80,299,32,10,,,0.00,00,0,9,6,1.27,America/New_York,50.30,12,0.05,,22,1005,31,0,6,15,29.54,0.00,0.00,1,0.00,20,1,"12:00 PM EDT on April 22, 2015",-2,0,47,69,0,0,48
0,254,5,2015,0.00,9,11,127.76,04,1005,29.75,0,,0.00,0,10,,8,10,3,,0,4839,15,0,24,,16,10,5,18,4531,47,1010,62,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 23, 2015'}",290,-4,1,29.84,309,34,10,,,0.00,00,0,5,18,0.00,America/New_York,50.30,12,0.00,,23,1007,32,0,16,16,29.68,0.00,0.00,0,0.00,21,2,"12:00 PM EDT on April 23, 2015",-8,0,32,52,0,0,41
0,273,5,2015,0.00,9,11,127.76,04,1010,29.87,-7,,0.00,5,10,,8,10,4,,0,4858,14,0,18,,16,10,5,16,4541,46,1013,44,"{'tzname': 'America/New_York', 'mday': '24', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 24, 2015'}",323,-8,1,29.93,319,27,10,,,0.00,00,0,4,19,0.00,America/New_York,50.30,12,0.00,,24,1011,26,8,16,16,29.83,0.00,0.00,0,0.00,17,3,"12:00 PM EDT on April 24, 2015",-9,0,20,52,0,0,39
0,288,5,2015,0.00,6,17,127.76,04,1005,29.81,1,,0.00,0,9,,10,10,5,,0,4873,9,0,23,,16,10,5,20,4550,50,1013,52,"{'tzname': 'America/New_York', 'mday': '25', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 25, 2015'}",309,-5,1,29.93,328,23,10,,,0.00,00,0,3,15,0.00,America/New_York,50.30,12,0.00,,25,1009,20,0,16,16,29.69,0.00,0.00,0,0.00,14,4,"12:00 PM EDT on April 25, 2015",-7,0,34,62,0,0,38
0,298,5,2015,0.00,5,18,127.76,04,1004,29.68,-2,,0.00,0,9,,13,10,6,,4,4883,8,0,27,,16,10,5,25,4559,55,1006,46,"{'tzname': 'America/New_York', 'mday': '26', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 26, 2015'}",40,-3,1,29.71,337,21,10,,,0.00,00,0,8,10,0.00,America/New_York,50.30,12,0.00,,26,1005,25,0,16,16,29.65,0.00,0.00,0,0.00,13,5,"12:00 PM EDT on April 26, 2015",-4,0,28,64,0,0,46
0,307,5,2015,0.00,6,17,127.76,04,1003,29.67,1,,0.00,0,9,,13,10,7,,4,4892,9,0,30,,16,10,5,28,4568,56,1007,50,"{'tzname': 'America/New_York', 'mday': '27', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 27, 2015'}",309,-1,1,29.73,346,26,10,,,0.00,00,0,9,9,0.00,America/New_York,50.30,12,0.00,,27,1005,29,0,16,16,29.63,0.00,0.00,0,0.00,16,6,"12:00 PM EDT on April 27, 2015",-2,0,34,62,0,0,49
0,311,5,2015,0.00,8,22,127.76,04,1006,29.75,3,,0.00,4,8,,16,10,8,,10,4896,13,0,35,,16,10,5,31,4576,61,1009,61,"{'tzname': 'America/New_York', 'mday': '28', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 28, 2015'}",15,2,1,29.80,354,27,10,,,0.00,00,0,10,4,0.00,America/New_York,50.30,12,0.00,,28,1007,24,6,16,16,29.70,0.00,0.00,0,0.00,17,7,"12:00 PM EDT on April 28, 2015",-1,0,37,71,0,0,50
0,312,5,2015,0.00,6,26,127.76,04,1003,29.70,6,,0.00,0,8,,18,10,9,,15,4897,9,0,38,,16,10,5,32,4584,64,1008,68,"{'tzname': 'America/New_York', 'mday': '29', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 29, 2015'}",330,3,1,29.76,362,27,10,,,0.00,00,0,10,1,0.00,America/New_York,50.30,12,0.00,,29,1006,20,0,16,16,29.62,0.00,0.00,0,0.00,17,8,"12:00 PM EDT on April 29, 2015",0,0,42,78,0,0,50
0,319,5,2015,0.00,8,19,127.76,04,1007,29.80,5,,0.00,4,8,,14,10,12,,7,4904,13,0,38,,16,10,5,36,4593,58,1013,71,"{'tzname': 'America/New_York', 'mday': '30', 'hour': '12', 'mon': '04', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on April 30, 2015'}",84,3,1,29.92,370,24,10,,,0.00,00,0,9,7,0.00,America/New_York,50.30,12,0.00,,30,1009,34,6,16,16,29.73,0.00,0.00,0,0.00,15,11,"12:00 PM EDT on April 30, 2015",2,0,41,67,0,0,48
17,0,841,2015,0.00,4,32,0.00,08,1008,29.80,17,,0.00,0,0,,28,10,648,,32,0,7,0,58,,16,10,17,53,0,82,1011,60,"{'tzname': 'America/New_York', 'mday': '01', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 01, 2015'}",273,14,12,29.86,0,23,10,,,0.00,00,0,24,0,0.00,America/New_York,0.00,12,0.00,,01,1009,31,0,16,16,29.77,0.00,0.00,0,0.00,14,12,"12:00 PM EDT on August 01, 2015",12,0,62,89,0,0,75
15,0,856,2015,0.00,2,32,0.00,08,1011,29.89,16,,0.00,0,0,,27,10,659,,30,0,3,0,57,,16,10,32,51,0,80,1013,66,"{'tzname': 'America/New_York', 'mday': '02', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 02, 2015'}",255,14,11,29.93,0,19,10,,,0.00,00,0,22,0,0.00,America/New_York,0.00,12,0.00,,02,1012,29,0,16,16,29.86,0.00,0.00,0,0.00,12,23,"12:00 PM EDT on August 02, 2015",11,0,61,89,0,0,71
18,0,874,2015,0.00,5,32,0.00,08,1008,29.82,17,,0.00,0,0,,28,10,670,,32,0,8,0,60,,16,10,50,55,0,83,1011,60,"{'tzname': 'America/New_York', 'mday': '03', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 03, 2015'}",221,16,11,29.87,0,19,10,,,0.00,00,0,24,0,0.00,America/New_York,0.00,12,0.00,,03,1010,38,0,16,16,29.77,0.00,0.00,0,0.00,12,34,"12:00 PM EDT on August 03, 2015",13,0,63,90,0,0,75
14,0,888,2015,0.00,5,32,0.00,08,1009,29.86,20,,0.00,0,0,,26,0,681,,29,0,9,0,61,,16,10,64,51,0,79,1013,90,"{'tzname': 'America/New_York', 'mday': '04', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 04, 2015'}",274,16,11,29.93,0,37,8,,,0.00,00,0,21,0,10.92,America/New_York,0.00,12,0.43,,04,1011,31,0,1,13,29.81,0.00,0.00,1,0.00,23,45,"12:00 PM EDT on August 04, 2015",11,1,68,89,0,0,69
15,0,903,2015,0.00,3,31,0.00,08,1011,29.90,15,,0.00,0,0,,27,10,692,,30,0,5,0,55,,16,10,79,51,0,80,1014,61,"{'tzname': 'America/New_York', 'mday': '05', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 05, 2015'}",320,13,11,29.96,0,19,10,,,0.00,00,0,22,0,0.00,America/New_York,0.00,12,0.00,,05,1012,32,0,16,16,29.85,0.00,0.00,0,0.00,12,56,"12:00 PM EDT on August 05, 2015",11,0,59,87,0,0,72
10,0,913,2015,0.00,2,28,0.00,08,1012,29.95,12,,0.00,0,0,,24,10,703,,25,0,4,0,52,,16,10,89,50,0,75,1015,59,"{'tzname': 'America/New_York', 'mday': '06', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 06, 2015'}",304,11,11,29.99,0,14,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,06,1014,34,0,16,16,29.90,0.00,0.00,0,0.00,9,67,"12:00 PM EDT on August 06, 2015",10,0,54,83,0,0,67
12,0,925,2015,0.00,5,29,0.00,08,1012,29.91,13,,0.00,0,0,,25,10,714,,26,0,9,0,54,,16,10,101,52,0,77,1013,61,"{'tzname': 'America/New_York', 'mday': '07', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 07, 2015'}",75,12,11,29.93,0,21,10,,,0.00,00,0,21,0,0.00,America/New_York,0.00,12,0.00,,07,1013,34,0,16,16,29.88,0.00,0.00,0,0.00,13,78,"12:00 PM EDT on August 07, 2015",11,0,56,84,0,0,69
10,0,935,2015,0.00,4,28,0.00,08,1013,29.97,15,,0.00,0,0,,24,10,725,,24,0,6,0,55,,16,10,111,52,0,75,1016,73,"{'tzname': 'America/New_York', 'mday': '08', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 08, 2015'}",79,13,11,30.00,0,19,10,,,0.00,00,0,20,0,0.00,America/New_York,0.00,12,0.00,,08,1015,42,0,16,16,29.93,0.00,0.00,0,0.00,12,89,"12:00 PM EDT on August 08, 2015",11,0,59,82,0,0,68
12,0,947,2015,0.00,4,29,0.00,08,1015,30.00,17,,0.00,0,0,,25,10,736,,26,0,6,0,58,,16,10,123,53,0,77,1017,73,"{'tzname': 'America/New_York', 'mday': '09', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 09, 2015'}",106,14,11,30.05,0,16,10,,,0.00,00,0,20,0,0.00,America/New_York,0.00,12,0.00,,09,1016,34,0,16,16,29.98,0.00,0.00,0,0.00,10,100,"12:00 PM EDT on August 09, 2015",12,0,62,85,0,0,68
12,0,959,2015,0.00,4,29,0.00,08,1015,30.04,18,,0.00,0,0,,25,10,747,,26,0,7,0,60,,16,10,135,54,0,77,1019,73,"{'tzname': 'America/New_York', 'mday': '10', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 10, 2015'}",158,16,11,30.08,0,21,10,,,0.00,00,0,21,0,0.00,America/New_York,0.00,12,0.00,,10,1017,40,0,16,16,29.97,0.00,0.00,0,0.00,13,111,"12:00 PM EDT on August 10, 2015",12,0,64,84,0,0,70
11,0,970,2015,0.00,4,27,0.00,08,1007,29.83,22,,0.00,0,0,,24,1,758,,25,0,7,0,67,,16,10,146,63,0,76,1015,93,"{'tzname': 'America/New_York', 'mday': '11', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 11, 2015'}",230,19,11,29.99,0,19,6,,,0.00,00,0,22,0,29.72,America/New_York,0.00,12,1.17,,11,1010,64,0,1,10,29.73,0.00,0.00,1,0.00,12,122,"12:00 PM EDT on August 11, 2015",17,0,71,81,0,0,71
13,0,983,2015,0.00,5,29,0.00,08,1009,29.85,19,,0.00,0,0,,26,10,769,,26,0,7,0,58,,16,10,159,54,0,78,1014,74,"{'tzname': 'America/New_York', 'mday': '12', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 12, 2015'}",291,14,11,29.95,0,19,10,,,0.00,00,0,22,0,0.00,America/New_York,0.00,12,0.00,,12,1011,37,0,16,16,29.79,0.00,0.00,0,0.00,12,133,"12:00 PM EDT on August 12, 2015",12,0,66,85,0,0,71
10,0,993,2015,0.00,3,28,0.00,08,1014,30.03,14,,0.00,0,0,,24,10,780,,25,0,5,0,52,,16,10,169,46,0,75,1020,63,"{'tzname': 'America/New_York', 'mday': '13', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 13, 2015'}",284,11,11,30.12,0,16,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,13,1017,30,0,16,16,29.95,0.00,0.00,0,0.00,10,144,"12:00 PM EDT on August 13, 2015",8,0,57,83,0,0,67
13,0,1006,2015,0.00,3,31,0.00,08,1019,30.13,16,,0.00,0,0,,26,10,791,,26,0,5,0,55,,16,10,182,49,0,78,1022,63,"{'tzname': 'America/New_York', 'mday': '14', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 14, 2015'}",248,13,11,30.18,0,14,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,14,1020,34,0,16,16,30.09,0.00,0.00,0,0.00,9,155,"12:00 PM EDT on August 14, 2015",9,0,60,88,0,0,67
18,0,1024,2015,0.00,3,33,0.00,08,1018,30.10,18,,0.00,0,0,,28,10,802,,32,0,5,0,62,,16,10,200,59,0,83,1020,64,"{'tzname': 'America/New_York', 'mday': '15', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 15, 2015'}",263,17,11,30.13,0,13,10,,,0.00,00,0,23,0,0.00,America/New_York,0.00,12,0.00,,15,1019,36,0,16,16,30.06,0.00,0.00,0,0.00,8,166,"12:00 PM EDT on August 15, 2015",15,0,65,92,0,0,73
20,0,1044,2015,0.00,2,34,0.00,08,1017,30.09,20,,0.00,0,0,,29,9,812,,33,0,3,0,64,,16,10,220,62,0,85,1020,64,"{'tzname': 'America/New_York', 'mday': '16', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 16, 2015'}",299,18,10,30.13,0,14,10,,,0.00,00,0,24,0,0.00,America/New_York,0.00,12,0.00,,16,1019,38,0,14,16,30.04,0.00,0.00,0,0.00,9,176,"12:00 PM EDT on August 16, 2015",17,0,68,93,0,0,76
22,0,1066,2015,0.00,3,35,0.00,08,1016,30.05,20,,0.00,0,0,,31,9,822,,36,0,5,0,64,,16,10,242,62,0,87,1019,62,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 17, 2015'}",262,18,10,30.10,0,16,10,,,0.00,00,0,26,0,0.00,America/New_York,0.00,12,0.00,,17,1017,39,0,14,15,30.00,0.00,0.00,0,0.00,10,186,"12:00 PM EDT on August 17, 2015",17,0,68,95,0,0,78
17,0,1083,2015,0.00,4,32,0.00,08,1015,30.03,22,,0.00,0,0,,28,2,832,,32,0,6,0,68,,16,10,259,64,0,82,1018,87,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 18, 2015'}",245,20,10,30.07,0,23,8,,,0.00,00,0,23,0,7.37,America/New_York,0.00,12,0.29,,18,1017,46,0,3,13,29.97,0.00,0.00,1,0.00,14,196,"12:00 PM EDT on August 18, 2015",18,0,72,90,0,0,73
17,0,1100,2015,0.00,4,31,0.00,08,1016,30.04,22,,0.00,0,0,,28,10,842,,32,0,6,0,70,,16,10,276,68,0,82,1019,79,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 19, 2015'}",160,21,10,30.08,0,19,10,,,0.00,00,0,25,0,0.00,America/New_York,0.00,12,0.00,,19,1017,61,0,16,16,30.01,0.00,0.00,0,0.00,12,206,"12:00 PM EDT on August 19, 2015",20,0,72,87,0,0,77
17,0,1117,2015,0.00,6,30,0.00,08,1014,30.02,22,,0.00,0,0,,28,10,852,,32,0,9,0,70,,16,10,293,64,0,82,1018,79,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 20, 2015'}",165,21,10,30.07,0,26,10,,,0.00,00,0,25,0,0.25,America/New_York,0.00,12,0.01,,20,1016,55,0,16,16,29.96,0.00,0.00,0,0.00,16,216,"12:00 PM EDT on August 20, 2015",18,0,72,86,0,0,77
14,0,1131,2015,0.00,4,31,0.00,08,1013,30.00,23,,0.00,0,0,,26,2,862,,29,0,7,0,65,,16,10,307,54,0,79,1018,94,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 21, 2015'}",349,18,10,30.06,0,19,9,,,0.00,00,0,22,0,8.13,America/New_York,0.00,12,0.32,,21,1016,35,0,3,14,29.93,0.00,0.00,1,0.00,12,226,"12:00 PM EDT on August 21, 2015",12,0,73,87,0,0,71
13,0,1144,2015,0.00,4,30,0.00,08,1017,30.08,14,,0.00,0,0,,26,6,872,,26,0,7,0,52,,16,10,320,46,0,78,1020,57,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 22, 2015'}",18,11,10,30.12,0,16,9,,,0.00,00,0,21,0,0.00,America/New_York,0.00,12,0.00,,22,1019,32,0,10,15,30.05,0.00,0.00,0,0.00,10,236,"12:00 PM EDT on August 22, 2015",8,0,57,86,0,0,69
13,0,1157,2015,0.00,4,29,0.00,08,1013,29.99,19,,0.00,0,0,,26,10,882,,27,0,6,0,63,,16,10,333,57,0,78,1017,78,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 23, 2015'}",70,17,10,30.04,0,16,10,,,0.00,00,0,21,0,0.00,America/New_York,0.00,12,0.00,,23,1015,47,0,16,16,29.92,0.00,0.00,0,0.00,10,246,"12:00 PM EDT on August 23, 2015",14,0,67,85,0,0,70
15,0,1172,2015,0.00,3,31,0.00,08,1010,29.90,20,,0.00,0,0,,27,8,891,,30,0,4,0,64,,16,10,348,60,0,80,1014,84,"{'tzname': 'America/New_York', 'mday': '24', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 24, 2015'}",263,18,9,29.96,0,14,10,,,0.00,00,0,23,0,0.00,America/New_York,0.00,12,0.00,,24,1012,42,0,13,16,29.84,0.00,0.00,0,0.00,9,255,"12:00 PM EDT on August 24, 2015",16,0,68,87,0,0,73
17,0,1189,2015,0.00,4,32,0.00,08,1009,29.85,20,,0.00,0,0,,28,9,900,,32,0,6,0,63,,16,10,365,49,0,82,1012,69,"{'tzname': 'America/New_York', 'mday': '25', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 25, 2015'}",249,17,9,29.90,0,16,10,,,0.00,00,0,23,0,0.00,America/New_York,0.00,12,0.00,,25,1011,37,0,14,16,29.80,0.00,0.00,0,0.00,10,264,"12:00 PM EDT on August 25, 2015",9,0,68,90,0,0,73
11,0,1200,2015,0.00,4,29,0.00,08,1013,29.95,12,,0.00,0,0,,24,10,909,,25,0,6,0,52,,16,10,376,48,0,76,1016,63,"{'tzname': 'America/New_York', 'mday': '26', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 26, 2015'}",290,11,9,30.02,0,19,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,26,1014,29,0,16,16,29.91,0.00,0.00,0,0.00,12,273,"12:00 PM EDT on August 26, 2015",9,0,54,85,0,0,67
10,0,1210,2015,0.00,3,28,0.00,08,1016,30.05,13,,0.00,0,0,,24,10,918,,24,0,5,0,52,,16,10,386,50,0,75,1020,63,"{'tzname': 'America/New_York', 'mday': '27', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 27, 2015'}",302,11,9,30.12,0,16,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,27,1017,36,0,16,16,30.00,0.00,0.00,0,0.00,10,282,"12:00 PM EDT on August 27, 2015",10,0,55,82,0,0,67
8,0,1218,2015,0.00,2,28,0.00,08,1020,30.16,12,,0.00,0,0,,23,10,927,,23,0,4,0,52,,16,10,394,49,0,73,1023,67,"{'tzname': 'America/New_York', 'mday': '28', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 28, 2015'}",295,11,9,30.20,0,13,10,,,0.00,00,0,17,0,0.00,America/New_York,0.00,12,0.00,,28,1021,33,0,16,16,30.13,0.00,0.00,0,0.00,8,291,"12:00 PM EDT on August 28, 2015",9,0,53,82,0,0,63
12,0,1230,2015,0.00,2,31,0.00,08,1019,30.16,15,,0.00,0,0,,25,10,936,,26,0,3,0,55,,16,10,406,52,0,77,1023,63,"{'tzname': 'America/New_York', 'mday': '29', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 29, 2015'}",289,13,9,30.22,0,19,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,29,1021,31,0,16,16,30.10,0.00,0.00,0,0.00,12,300,"12:00 PM EDT on August 29, 2015",11,0,59,87,0,0,67
16,0,1246,2015,0.00,4,32,0.00,08,1016,30.07,22,,0.00,0,0,,27,1,944,,30,0,6,0,64,,16,10,422,58,0,81,1020,79,"{'tzname': 'America/New_York', 'mday': '30', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 30, 2015'}",246,18,8,30.12,0,19,9,,,0.00,00,0,22,0,3.30,America/New_York,0.00,12,0.13,,30,1018,43,0,2,14,30.00,0.00,0.00,1,0.00,12,308,"12:00 PM EDT on August 30, 2015",14,0,71,90,0,0,72
19,0,1265,2015,0.00,4,33,0.00,08,1014,30.00,20,,0.00,0,0,,29,7,954,,33,0,7,0,65,,16,10,441,63,2,84,1017,74,"{'tzname': 'America/New_York', 'mday': '31', 'hour': '12', 'mon': '08', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EDT on August 31, 2015'}",276,18,8,30.04,0,21,9,,,0.00,00,0,24,0,0.00,America/New_York,0.00,12,0.00,,31,1016,38,0,11,14,29.94,0.00,0.00,0,0.00,13,318,"12:00 PM EDT on August 31, 2015",17,0,68,91,0,0,76
0,17,1578,2015,0.00,7,11,0.00,12,1016,30.18,8,,0.00,0,23,,9,,1105,,0,605,11,0,43,,,,0,37,856,48,1027,93,"{'tzname': 'America/New_York', 'mday': '01', 'hour': '12', 'mon': '12', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EST on December 01, 2015'}",75,6,0,30.32,23,19,,,,0.00,00,0,7,17,8.38,America/New_York,0.00,12,0.33,,01,1022,70,0,,,30.00,0.00,0.00,1,0.00,12,0,"12:00 PM EST on December 01, 2015",3,0,46,51,0,0,44
0,30,1578,2015,0.00,3,14,0.00,12,1004,29.81,13,,0.00,0,23,,11,,1105,,2,618,5,0,49,,,,0,43,879,52,1016,93,"{'tzname': 'America/New_York', 'mday': '02', 'hour': '12', 'mon': '12', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EST on December 02, 2015'}",54,9,0,30.01,46,14,,,,0.00,00,0,8,13,3.56,America/New_York,0.00,12,0.14,,02,1009,86,0,,,29.66,0.00,0.00,1,0.00,9,0,"12:00 PM EST on December 02, 2015",6,0,55,57,0,0,46
0,45,1578,2015,0.00,8,13,0.00,12,1004,29.91,7,,0.00,4,23,,10,,1105,,0,633,14,0,33,,,,0,27,902,50,1024,89,"{'tzname': 'America/New_York', 'mday': '03', 'hour': '12', 'mon': '12', 'year': '2015', 'min': '00', 'pretty': '12:00 PM EST on December 03, 2015'}",286,1,0,30.23,69,26,,,,0.00,00,0,7,15,T,America/New_York,0.00,12,T,,03,1013,42,6,,,29.65,0.00,0.00,0,0.00,16,0,"12:00 PM EST on December 03, 2015",-3,0,45,55,0,0,44
